tool,sample,signature,browserExposure,localExposure,absoluteDifference
sigprofilerassignment,SP55387,SBS35,0,0,0
sigprofilerassignment,SP55387,SBS36,0,0,0
sigprofilerassignment,SP55387,SBS37,0,0,0
sigprofilerassignment,SP55387,SBS38,0,0,0
sigprofilerassignment,SP55387,SBS39,0,0,0
sigprofilerassignment,SP55387,SBS4,0.6937012538256492,0.6937012538256492,0
sigprofilerassignment,SP55387,SBS40,0,0,0
sigprofilerassignment,SP55387,SBS41,0,0,0
sigprofilerassignment,SP55387,SBS42,0,0,0
sigprofilerassignment,SP55387,SBS43,0,0,0
sigprofilerassignment,SP55387,SBS44,0,0,0
sigprofilerassignment,SP55387,SBS45,0,0,0
sigprofilerassignment,SP55387,SBS46,0,0,0
sigprofilerassignment,SP55387,SBS47,0,0,0
sigprofilerassignment,SP55387,SBS48,0,0,0
sigprofilerassignment,SP55387,SBS49,0,0,0
sigprofilerassignment,SP55387,SBS5,0.3045710336657123,0.3045710336657123,0
sigprofilerassignment,SP55387,SBS50,0,0,0
sigprofilerassignment,SP55387,SBS51,0,0,0
sigprofilerassignment,SP55387,SBS52,0,0,0
sigprofilerassignment,SP55387,SBS53,0,0,0
sigprofilerassignment,SP55387,SBS54,0,0,0
sigprofilerassignment,SP55387,SBS55,0,0,0
sigprofilerassignment,SP55387,SBS56,0,0,0
sigprofilerassignment,SP55387,SBS57,0,0,0
sigprofilerassignment,SP55387,SBS58,0,0,0
sigprofilerassignment,SP55387,SBS59,0,0,0
sigprofilerassignment,SP55387,SBS6,0,0,0
sigprofilerassignment,SP55387,SBS60,0,0,0
sigprofilerassignment,SP55387,SBS7a,0,0,0
sigprofilerassignment,SP55387,SBS7b,0,0,0
sigprofilerassignment,SP55387,SBS7c,0,0,0
sigprofilerassignment,SP55387,SBS7d,0,0,0
sigprofilerassignment,SP55387,SBS8,0,0,0
sigprofilerassignment,SP55387,SBS84,0,0,0
sigprofilerassignment,SP55387,SBS85,0,0,0
sigprofilerassignment,SP55387,SBS9,0,0,0
sigprofilerassignment,SP55509,SBS1,0.010523928328419143,0.010523928328419143,0
sigprofilerassignment,SP55509,SBS10a,0,0,0
sigprofilerassignment,SP55509,SBS10b,0,0,0
sigprofilerassignment,SP55509,SBS11,0,0,0
sigprofilerassignment,SP55509,SBS12,0,0,0
sigprofilerassignment,SP55509,SBS13,0,0,0
sigprofilerassignment,SP55509,SBS14,0,0,0
sigprofilerassignment,SP55509,SBS15,0,0,0
sigprofilerassignment,SP55509,SBS16,0,0,0
sigprofilerassignment,SP55509,SBS17a,0,0,0
sigprofilerassignment,SP55509,SBS17b,0,0,0
sigprofilerassignment,SP55509,SBS18,0,0,0
sigprofilerassignment,SP55509,SBS19,0,0,0
sigprofilerassignment,SP55509,SBS2,0,0,0
sigprofilerassignment,SP55509,SBS20,0,0,0
sigprofilerassignment,SP55509,SBS21,0,0,0
sigprofilerassignment,SP55509,SBS22,0,0,0
sigprofilerassignment,SP55509,SBS23,0,0,0
sigprofilerassignment,SP55509,SBS24,0,0,0
sigprofilerassignment,SP55509,SBS25,0,0,0
sigprofilerassignment,SP55509,SBS26,0,0,0
sigprofilerassignment,SP55509,SBS27,0,0,0
sigprofilerassignment,SP55509,SBS28,0,0,0
sigprofilerassignment,SP55509,SBS29,0,0,0
sigprofilerassignment,SP55509,SBS3,0,0,0
sigprofilerassignment,SP55509,SBS30,0,0,0
sigprofilerassignment,SP55509,SBS31,0,0,0
sigprofilerassignment,SP55509,SBS32,0,0,0
sigprofilerassignment,SP55509,SBS33,0,0,0
sigprofilerassignment,SP55509,SBS34,0,0,0
sigprofilerassignment,SP55509,SBS35,0,0,0
sigprofilerassignment,SP55509,SBS36,0,0,0
sigprofilerassignment,SP55509,SBS37,0,0,0
sigprofilerassignment,SP55509,SBS38,0,0,0
sigprofilerassignment,SP55509,SBS39,0,0,0
sigprofilerassignment,SP55509,SBS4,0.611431163529145,0.611431163529145,0
sigprofilerassignment,SP55509,SBS40,0.3780449081424359,0.3780449081424359,0
sigprofilerassignment,SP55509,SBS41,0,0,0
sigprofilerassignment,SP55509,SBS42,0,0,0
sigprofilerassignment,SP55509,SBS43,0,0,0
sigprofilerassignment,SP55509,SBS44,0,0,0
sigprofilerassignment,SP55509,SBS45,0,0,0
sigprofilerassignment,SP55509,SBS46,0,0,0
sigprofilerassignment,SP55509,SBS47,0,0,0
sigprofilerassignment,SP55509,SBS48,0,0,0
sigprofilerassignment,SP55509,SBS49,0,0,0
sigprofilerassignment,SP55509,SBS5,0,0,0
sigprofilerassignment,SP55509,SBS50,0,0,0
sigprofilerassignment,SP55509,SBS51,0,0,0
sigprofilerassignment,SP55509,SBS52,0,0,0
sigprofilerassignment,SP55509,SBS53,0,0,0
sigprofilerassignment,SP55509,SBS54,0,0,0
sigprofilerassignment,SP55509,SBS55,0,0,0
sigprofilerassignment,SP55509,SBS56,0,0,0
sigprofilerassignment,SP55509,SBS57,0,0,0
sigprofilerassignment,SP55509,SBS58,0,0,0
sigprofilerassignment,SP55509,SBS59,0,0,0
sigprofilerassignment,SP55509,SBS6,0,0,0
sigprofilerassignment,SP55509,SBS60,0,0,0
sigprofilerassignment,SP55509,SBS7a,0,0,0
sigprofilerassignment,SP55509,SBS7b,0,0,0
sigprofilerassignment,SP55509,SBS7c,0,0,0
sigprofilerassignment,SP55509,SBS7d,0,0,0
sigprofilerassignment,SP55509,SBS8,0,0,0
sigprofilerassignment,SP55509,SBS84,0,0,0
sigprofilerassignment,SP55509,SBS85,0,0,0
sigprofilerassignment,SP55509,SBS9,0,0,0
sigprofilerassignment,SP55711,SBS1,0.096958900623489,0.096958900623489,0
sigprofilerassignment,SP55711,SBS10a,0,0,0
sigprofilerassignment,SP55711,SBS10b,0,0,0
sigprofilerassignment,SP55711,SBS11,0,0,0
sigprofilerassignment,SP55711,SBS12,0,0,0
sigprofilerassignment,SP55711,SBS13,0.07494592187301183,0.07494592187301183,0
sigprofilerassignment,SP55711,SBS14,0,0,0
sigprofilerassignment,SP55711,SBS15,0,0,0
sigprofilerassignment,SP55711,SBS16,0,0,0
sigprofilerassignment,SP55711,SBS17a,0,0,0
sigprofilerassignment,SP55711,SBS17b,0,0,0
sigprofilerassignment,SP55711,SBS18,0,0,0
sigprofilerassignment,SP55711,SBS19,0,0,0
sigprofilerassignment,SP55711,SBS2,0.1033210332103321,0.1033210332103321,0
sigprofilerassignment,SP55711,SBS20,0,0,0
sigprofilerassignment,SP55711,SBS21,0,0,0
sigprofilerassignment,SP55711,SBS22,0,0,0
sigprofilerassignment,SP55711,SBS23,0,0,0
sigprofilerassignment,SP55711,SBS24,0,0,0
sigprofilerassignment,SP55711,SBS25,0,0,0
sigprofilerassignment,SP55711,SBS26,0,0,0
sigprofilerassignment,SP55711,SBS27,0,0,0
sigprofilerassignment,SP55711,SBS28,0,0,0
sigprofilerassignment,SP55711,SBS29,0,0,0
sigprofilerassignment,SP55711,SBS3,0,0,0
sigprofilerassignment,SP55711,SBS30,0,0,0
sigprofilerassignment,SP55711,SBS31,0,0,0
sigprofilerassignment,SP55711,SBS32,0,0,0
sigprofilerassignment,SP55711,SBS33,0,0,0
sigprofilerassignment,SP55711,SBS34,0,0,0
sigprofilerassignment,SP55711,SBS35,0,0,0
sigprofilerassignment,SP55711,SBS36,0,0,0
sigprofilerassignment,SP55711,SBS37,0,0,0
sigprofilerassignment,SP55711,SBS38,0,0,0
sigprofilerassignment,SP55711,SBS39,0,0,0
sigprofilerassignment,SP55711,SBS4,0,0,0
sigprofilerassignment,SP55711,SBS40,0.57704542562667,0.57704542562667,0
sigprofilerassignment,SP55711,SBS41,0,0,0
sigprofilerassignment,SP55711,SBS42,0,0,0
sigprofilerassignment,SP55711,SBS43,0,0,0
sigprofilerassignment,SP55711,SBS44,0,0,0
sigprofilerassignment,SP55711,SBS45,0,0,0
sigprofilerassignment,SP55711,SBS46,0,0,0
sigprofilerassignment,SP55711,SBS47,0,0,0
sigprofilerassignment,SP55711,SBS48,0,0,0
sigprofilerassignment,SP55711,SBS49,0,0,0
sigprofilerassignment,SP55711,SBS5,0.147728718666497,0.147728718666497,0
sigprofilerassignment,SP55711,SBS50,0,0,0
sigprofilerassignment,SP55711,SBS51,0,0,0
sigprofilerassignment,SP55711,SBS52,0,0,0
sigprofilerassignment,SP55711,SBS53,0,0,0
sigprofilerassignment,SP55711,SBS54,0,0,0
sigprofilerassignment,SP55711,SBS55,0,0,0
sigprofilerassignment,SP55711,SBS56,0,0,0
sigprofilerassignment,SP55711,SBS57,0,0,0
sigprofilerassignment,SP55711,SBS58,0,0,0
sigprofilerassignment,SP55711,SBS59,0,0,0
sigprofilerassignment,SP55711,SBS6,0,0,0
sigprofilerassignment,SP55711,SBS60,0,0,0
sigprofilerassignment,SP55711,SBS7a,0,0,0
sigprofilerassignment,SP55711,SBS7b,0,0,0
sigprofilerassignment,SP55711,SBS7c,0,0,0
sigprofilerassignment,SP55711,SBS7d,0,0,0
sigprofilerassignment,SP55711,SBS8,0,0,0
sigprofilerassignment,SP55711,SBS84,0,0,0
sigprofilerassignment,SP55711,SBS85,0,0,0
sigprofilerassignment,SP55711,SBS9,0,0,0
sigprofilerassignment,SP56079,SBS1,0.00323255765763899,0.00323255765763899,0
sigprofilerassignment,SP56079,SBS10a,0,0,0
sigprofilerassignment,SP56079,SBS10b,0,0,0
sigprofilerassignment,SP56079,SBS11,0,0,0
sigprofilerassignment,SP56079,SBS12,0,0,0
sigprofilerassignment,SP56079,SBS13,0,0,0
sigprofilerassignment,SP56079,SBS14,0,0,0
sigprofilerassignment,SP56079,SBS15,0,0,0
sigprofilerassignment,SP56079,SBS16,0,0,0
sigprofilerassignment,SP56079,SBS17a,0,0,0
sigprofilerassignment,SP56079,SBS17b,0,0,0
sigprofilerassignment,SP56079,SBS18,0,0,0
sigprofilerassignment,SP56079,SBS19,0,0,0
sigprofilerassignment,SP56079,SBS2,0,0,0
sigprofilerassignment,SP56079,SBS20,0,0,0
sigprofilerassignment,SP56079,SBS21,0,0,0
sigprofilerassignment,SP56079,SBS22,0,0,0
sigprofilerassignment,SP56079,SBS23,0,0,0
sigprofilerassignment,SP56079,SBS24,0,0,0
sigprofilerassignment,SP56079,SBS25,0,0,0
sigprofilerassignment,SP56079,SBS26,0,0,0
sigprofilerassignment,SP56079,SBS27,0,0,0
sigprofilerassignment,SP56079,SBS28,0,0,0
sigprofilerassignment,SP56079,SBS29,0,0,0
sigprofilerassignment,SP56079,SBS3,0,0,0
sigprofilerassignment,SP56079,SBS30,0.05172092252222384,0.05172092252222384,0
sigprofilerassignment,SP56079,SBS31,0,0,0
sigprofilerassignment,SP56079,SBS32,0,0,0
sigprofilerassignment,SP56079,SBS33,0,0,0
sigprofilerassignment,SP56079,SBS34,0,0,0
sigprofilerassignment,SP56079,SBS35,0,0,0
sigprofilerassignment,SP56079,SBS36,0,0,0
sigprofilerassignment,SP56079,SBS37,0,0,0
sigprofilerassignment,SP56079,SBS38,0,0,0
sigprofilerassignment,SP56079,SBS39,0.12229843138067512,0.12229843138067512,0
sigprofilerassignment,SP56079,SBS4,0.6678547006775939,0.6678547006775939,0
sigprofilerassignment,SP56079,SBS40,0,0,0
sigprofilerassignment,SP56079,SBS41,0,0,0
sigprofilerassignment,SP56079,SBS42,0,0,0
sigprofilerassignment,SP56079,SBS43,0,0,0
sigprofilerassignment,SP56079,SBS44,0,0,0
sigprofilerassignment,SP56079,SBS45,0,0,0
sigprofilerassignment,SP56079,SBS46,0,0,0
sigprofilerassignment,SP56079,SBS47,0,0,0
sigprofilerassignment,SP56079,SBS48,0,0,0
sigprofilerassignment,SP56079,SBS49,0,0,0
sigprofilerassignment,SP56079,SBS5,0.15489338776186828,0.15489338776186828,0
sigprofilerassignment,SP56079,SBS50,0,0,0
sigprofilerassignment,SP56079,SBS51,0,0,0
sigprofilerassignment,SP56079,SBS52,0,0,0
sigprofilerassignment,SP56079,SBS53,0,0,0
sigprofilerassignment,SP56079,SBS54,0,0,0
sigprofilerassignment,SP56079,SBS55,0,0,0
sigprofilerassignment,SP56079,SBS56,0,0,0
sigprofilerassignment,SP56079,SBS57,0,0,0
sigprofilerassignment,SP56079,SBS58,0,0,0
sigprofilerassignment,SP56079,SBS59,0,0,0
sigprofilerassignment,SP56079,SBS6,0,0,0
sigprofilerassignment,SP56079,SBS60,0,0,0
sigprofilerassignment,SP56079,SBS7a,0,0,0
sigprofilerassignment,SP56079,SBS7b,0,0,0
sigprofilerassignment,SP56079,SBS7c,0,0,0
sigprofilerassignment,SP56079,SBS7d,0,0,0
sigprofilerassignment,SP56079,SBS8,0,0,0
sigprofilerassignment,SP56079,SBS84,0,0,0
sigprofilerassignment,SP56079,SBS85,0,0,0
sigprofilerassignment,SP56079,SBS9,0,0,0
sigprofilerassignment,SP56168,SBS1,0.014710333555299958,0.014710333555299958,0
sigprofilerassignment,SP56168,SBS10a,0,0,0
sigprofilerassignment,SP56168,SBS10b,0,0,0
sigprofilerassignment,SP56168,SBS11,0,0,0
sigprofilerassignment,SP56168,SBS12,0,0,0
sigprofilerassignment,SP56168,SBS13,0.3104304134632847,0.3104304134632847,0
sigprofilerassignment,SP56168,SBS14,0,0,0
sigprofilerassignment,SP56168,SBS15,0,0,0
sigprofilerassignment,SP56168,SBS16,0,0,0
sigprofilerassignment,SP56168,SBS17a,0,0,0
sigprofilerassignment,SP56168,SBS17b,0,0,0
sigprofilerassignment,SP56168,SBS18,0,0,0
sigprofilerassignment,SP56168,SBS19,0,0,0
sigprofilerassignment,SP56168,SBS2,0.3719958835280586,0.3719958835280586,0
sigprofilerassignment,SP56168,SBS20,0,0,0
sigprofilerassignment,SP56168,SBS21,0,0,0
sigprofilerassignment,SP56168,SBS22,0,0,0
sigprofilerassignment,SP56168,SBS23,0,0,0
sigprofilerassignment,SP56168,SBS24,0,0,0
sigprofilerassignment,SP56168,SBS25,0,0,0
sigprofilerassignment,SP56168,SBS26,0,0,0
sigprofilerassignment,SP56168,SBS27,0,0,0
sigprofilerassignment,SP56168,SBS28,0,0,0
sigprofilerassignment,SP56168,SBS29,0,0,0
sigprofilerassignment,SP56168,SBS3,0,0,0
sigprofilerassignment,SP56168,SBS30,0,0,0
sigprofilerassignment,SP56168,SBS31,0,0,0
sigprofilerassignment,SP56168,SBS32,0,0,0
sigprofilerassignment,SP56168,SBS33,0,0,0
sigprofilerassignment,SP56168,SBS34,0,0,0
sigprofilerassignment,SP56168,SBS35,0,0,0
sigprofilerassignment,SP56168,SBS36,0,0,0
sigprofilerassignment,SP56168,SBS37,0,0,0
sigprofilerassignment,SP56168,SBS38,0,0,0
sigprofilerassignment,SP56168,SBS39,0,0,0
sigprofilerassignment,SP56168,SBS4,0,0,0
sigprofilerassignment,SP56168,SBS40,0,0,0
sigprofilerassignment,SP56168,SBS41,0,0,0
sigprofilerassignment,SP56168,SBS42,0,0,0
sigprofilerassignment,SP56168,SBS43,0,0,0
sigprofilerassignment,SP56168,SBS44,0,0,0
sigprofilerassignment,SP56168,SBS45,0,0,0
sigprofilerassignment,SP56168,SBS46,0,0,0
sigprofilerassignment,SP56168,SBS47,0,0,0
sigprofilerassignment,SP56168,SBS48,0,0,0
sigprofilerassignment,SP56168,SBS49,0,0,0
sigprofilerassignment,SP56168,SBS5,0.30286336945335673,0.30286336945335673,0
sigprofilerassignment,SP56168,SBS50,0,0,0
sigprofilerassignment,SP56168,SBS51,0,0,0
sigprofilerassignment,SP56168,SBS52,0,0,0
sigprofilerassignment,SP56168,SBS53,0,0,0
sigprofilerassignment,SP56168,SBS54,0,0,0
sigprofilerassignment,SP56168,SBS55,0,0,0
sigprofilerassignment,SP56168,SBS56,0,0,0
sigprofilerassignment,SP56168,SBS57,0,0,0
sigprofilerassignment,SP56168,SBS58,0,0,0
sigprofilerassignment,SP56168,SBS59,0,0,0
sigprofilerassignment,SP56168,SBS6,0,0,0
sigprofilerassignment,SP56168,SBS60,0,0,0
sigprofilerassignment,SP56168,SBS7a,0,0,0
sigprofilerassignment,SP56168,SBS7b,0,0,0
sigprofilerassignment,SP56168,SBS7c,0,0,0
sigprofilerassignment,SP56168,SBS7d,0,0,0
sigprofilerassignment,SP56168,SBS8,0,0,0
sigprofilerassignment,SP56168,SBS84,0,0,0
sigprofilerassignment,SP56168,SBS85,0,0,0
sigprofilerassignment,SP56168,SBS9,0,0,0
sigprofilerassignment,SP56303,SBS1,0.05363960295240519,0.05363960295240519,0
sigprofilerassignment,SP56303,SBS10a,0,0,0
sigprofilerassignment,SP56303,SBS10b,0,0,0
sigprofilerassignment,SP56303,SBS11,0,0,0
sigprofilerassignment,SP56303,SBS12,0,0,0
sigprofilerassignment,SP56303,SBS13,0,0,0
sigprofilerassignment,SP56303,SBS14,0,0,0
sigprofilerassignment,SP56303,SBS15,0,0,0
sigprofilerassignment,SP56303,SBS16,0,0,0
sigprofilerassignment,SP56303,SBS17a,0,0,0
sigprofilerassignment,SP56303,SBS17b,0,0,0
sigprofilerassignment,SP56303,SBS18,0.28894120641384574,0.28894120641384574,0
sigprofilerassignment,SP56303,SBS19,0,0,0
sigprofilerassignment,SP56303,SBS2,0,0,0
sigprofilerassignment,SP56303,SBS20,0,0,0
sigprofilerassignment,SP56303,SBS21,0,0,0
sigprofilerassignment,SP56303,SBS22,0,0,0
sigprofilerassignment,SP56303,SBS23,0,0,0
sigprofilerassignment,SP56303,SBS24,0,0,0
sigprofilerassignment,SP56303,SBS25,0,0,0
sigprofilerassignment,SP56303,SBS26,0,0,0
sigprofilerassignment,SP56303,SBS27,0,0,0
sigprofilerassignment,SP56303,SBS28,0,0,0
sigprofilerassignment,SP56303,SBS29,0,0,0
sigprofilerassignment,SP56303,SBS3,0,0,0
sigprofilerassignment,SP56303,SBS30,0,0,0
sigprofilerassignment,SP56303,SBS31,0,0,0
sigprofilerassignment,SP56303,SBS32,0,0,0
sigprofilerassignment,SP56303,SBS33,0,0,0
sigprofilerassignment,SP56303,SBS34,0,0,0
sigprofilerassignment,SP56303,SBS35,0,0,0
sigprofilerassignment,SP56303,SBS36,0,0,0
sigprofilerassignment,SP56303,SBS37,0,0,0
sigprofilerassignment,SP56303,SBS38,0,0,0
sigprofilerassignment,SP56303,SBS39,0,0,0
sigprofilerassignment,SP56303,SBS4,0,0,0
sigprofilerassignment,SP56303,SBS40,0.6574191906337491,0.6574191906337491,0
sigprofilerassignment,SP56303,SBS41,0,0,0
sigprofilerassignment,SP56303,SBS42,0,0,0
sigprofilerassignment,SP56303,SBS43,0,0,0
sigprofilerassignment,SP56303,SBS44,0,0,0
sigprofilerassignment,SP56303,SBS45,0,0,0
sigprofilerassignment,SP56303,SBS46,0,0,0
sigprofilerassignment,SP56303,SBS47,0,0,0
sigprofilerassignment,SP56303,SBS48,0,0,0
sigprofilerassignment,SP56303,SBS49,0,0,0
sigprofilerassignment,SP56303,SBS5,0,0,0
sigprofilerassignment,SP56303,SBS50,0,0,0
sigprofilerassignment,SP56303,SBS51,0,0,0
sigprofilerassignment,SP56303,SBS52,0,0,0
sigprofilerassignment,SP56303,SBS53,0,0,0
sigprofilerassignment,SP56303,SBS54,0,0,0
sigprofilerassignment,SP56303,SBS55,0,0,0
sigprofilerassignment,SP56303,SBS56,0,0,0
sigprofilerassignment,SP56303,SBS57,0,0,0
sigprofilerassignment,SP56303,SBS58,0,0,0
sigprofilerassignment,SP56303,SBS59,0,0,0
sigprofilerassignment,SP56303,SBS6,0,0,0
sigprofilerassignment,SP56303,SBS60,0,0,0
sigprofilerassignment,SP56303,SBS7a,0,0,0
sigprofilerassignment,SP56303,SBS7b,0,0,0
sigprofilerassignment,SP56303,SBS7c,0,0,0
sigprofilerassignment,SP56303,SBS7d,0,0,0
sigprofilerassignment,SP56303,SBS8,0,0,0
sigprofilerassignment,SP56303,SBS84,0,0,0
sigprofilerassignment,SP56303,SBS85,0,0,0
sigprofilerassignment,SP56303,SBS9,0,0,0
musical,SP50263,SBS1,0.08830698125073119,0.08830698125073118,1.3877787807814457e-17
musical,SP50263,SBS10a,0.02220271376654151,0.0222027137665415,1.0408340855860843e-17
musical,SP50263,SBS10b,0,0,0
musical,SP50263,SBS11,0,0,0
musical,SP50263,SBS12,0,0,0
musical,SP50263,SBS13,0.06471500650709484,0.06471500650709497,1.249000902703301e-16
musical,SP50263,SBS14,0,0,0
musical,SP50263,SBS15,0,0,0
musical,SP50263,SBS16,0,0,0
musical,SP50263,SBS17a,0,0,0
musical,SP50263,SBS17b,0.010638271014719779,0.010638271014719777,1.734723475976807e-18
musical,SP50263,SBS18,0,0,0
musical,SP50263,SBS19,0,0,0
musical,SP50263,SBS2,0.04212383002529381,0.04212383002529388,6.938893903907228e-17
musical,SP50263,SBS20,0,0,0
musical,SP50263,SBS21,0.01724678082018331,0.017246780820183202,1.0755285551056204e-16
musical,SP50263,SBS22,0,0,0
musical,SP50263,SBS23,0,0,0
musical,SP50263,SBS24,0,0,0
musical,SP50263,SBS25,0,0,0
musical,SP50263,SBS26,0,0,0
musical,SP50263,SBS27,0,0,0
musical,SP50263,SBS28,0,0,0
musical,SP50263,SBS29,0.08483996238692258,0.08483996238692265,6.938893903907228e-17
musical,SP50263,SBS3,0,0,0
musical,SP50263,SBS30,0.06882962832910589,0.06882962832910514,7.494005416219807e-16
musical,SP50263,SBS31,0,0,0
musical,SP50263,SBS32,0,0,0
musical,SP50263,SBS33,0,0,0
musical,SP50263,SBS34,0.01872767458437083,0.01872767458437088,5.204170427930421e-17
musical,SP50263,SBS35,0,0,0
musical,SP50263,SBS36,0,0,0
musical,SP50263,SBS37,0.07676181173630871,0.07676181173630775,9.575673587391975e-16
musical,SP50263,SBS38,0,0,0
musical,SP50263,SBS39,0.1152732670885365,0.11527326708853566,8.326672684688674e-16
musical,SP50263,SBS4,0,0,0
musical,SP50263,SBS40,0,0,0
musical,SP50263,SBS41,0,0,0
musical,SP50263,SBS42,0,0,0
musical,SP50263,SBS43,0,0,0
musical,SP50263,SBS44,0,0,0
musical,SP50263,SBS45,0,0,0
musical,SP50263,SBS46,0,0,0
musical,SP50263,SBS47,0,0,0
musical,SP50263,SBS48,0,0,0
musical,SP50263,SBS49,0,0,0
musical,SP50263,SBS5,0.2074975278852,0.20749752788520343,3.4139358007223564e-15
musical,SP50263,SBS50,0,0,0
musical,SP50263,SBS51,0,0,0
musical,SP50263,SBS52,0,0,0
musical,SP50263,SBS53,0,0,0
musical,SP50263,SBS54,0,0,0
musical,SP50263,SBS55,0,0,0
musical,SP50263,SBS56,0,0,0
musical,SP50263,SBS57,0,0,0
musical,SP50263,SBS58,0,0,0
musical,SP50263,SBS59,0,0,0
musical,SP50263,SBS6,0.04741405439840097,0.04741405439840088,9.020562075079397e-17
musical,SP50263,SBS60,0,0,0
musical,SP50263,SBS7a,0,0,0
musical,SP50263,SBS7b,0,0,0
musical,SP50263,SBS7c,0,0,0
musical,SP50263,SBS7d,0,0,0
musical,SP50263,SBS8,0.13542249020658995,0.13542249020658925,6.938893903907228e-16
musical,SP50263,SBS84,0,0,0
musical,SP50263,SBS85,0,0,0
musical,SP50263,SBS9,0,0,0
musical,SP50317,SBS1,0.026269321959572243,0.026269321959572264,2.0816681711721685e-17
musical,SP50317,SBS10a,0,0,0
musical,SP50317,SBS10b,0,0,0
musical,SP50317,SBS11,0,0,0
musical,SP50317,SBS12,0,0,0
musical,SP50317,SBS13,0.2738106569754715,0.27381065697547174,2.220446049250313e-16
musical,SP50317,SBS14,0,0,0
musical,SP50317,SBS15,0,0,0
musical,SP50317,SBS16,0.017284685588561024,0.01728468558856089,1.3530843112619095e-16
musical,SP50317,SBS17a,0,0,0
musical,SP50317,SBS17b,0.005630333996976061,0.0056303339969760655,4.336808689942018e-18
musical,SP50317,SBS18,0.15278676437307553,0.15278676437307528,2.498001805406602e-16
musical,SP50317,SBS19,0,0,0
musical,SP50317,SBS2,0.15697848342968262,0.15697848342968268,5.551115123125783e-17
musical,SP50317,SBS20,0,0,0
musical,SP50317,SBS21,0,0,0
musical,SP50317,SBS22,0,0,0
musical,SP50317,SBS23,0,0,0
musical,SP50317,SBS24,0,0,0
musical,SP50317,SBS25,0,0,0
musical,SP50317,SBS26,0,0,0
musical,SP50317,SBS27,0,0,0
musical,SP50317,SBS28,0,0,0
musical,SP50317,SBS29,0,0,0
musical,SP50317,SBS3,0,0,0
musical,SP50317,SBS30,0.03887136713003603,0.03887136713003593,9.71445146547012e-17
musical,SP50317,SBS31,0,0,0
musical,SP50317,SBS32,0,0,0
musical,SP50317,SBS33,0,0,0
musical,SP50317,SBS34,0,0,0
musical,SP50317,SBS35,0,0,0
musical,SP50317,SBS36,0,0,0
musical,SP50317,SBS37,0.06061272974434793,0.06061272974434812,1.942890293094024e-16
musical,SP50317,SBS38,0,0,0
musical,SP50317,SBS39,0.06078309485616592,0.060783094856165176,7.424616477180734e-16
musical,SP50317,SBS4,0,0,0
musical,SP50317,SBS40,0,0,0
musical,SP50317,SBS41,0,0,0
musical,SP50317,SBS42,0,0,0
musical,SP50317,SBS43,0,0,0
musical,SP50317,SBS44,0.03478909705594263,0.034789097055942624,6.938893903907228e-18
musical,SP50317,SBS45,0,0,0
musical,SP50317,SBS46,0,0,0
musical,SP50317,SBS47,0.01270118681756933,0.012701186817569172,1.5785983631388945e-16
musical,SP50317,SBS48,0,0,0
musical,SP50317,SBS49,0,0,0
musical,SP50317,SBS5,0,0,0
musical,SP50317,SBS50,0,0,0
musical,SP50317,SBS51,0,0,0
musical,SP50317,SBS52,0,0,0
musical,SP50317,SBS53,0,0,0
musical,SP50317,SBS54,0,0,0
musical,SP50317,SBS55,0,0,0
musical,SP50317,SBS56,0,0,0
musical,SP50317,SBS57,0,0,0
musical,SP50317,SBS58,0,0,0
musical,SP50317,SBS59,0,0,0
musical,SP50317,SBS6,0,0,0
musical,SP50317,SBS60,0,0,0
musical,SP50317,SBS7a,0,0,0
musical,SP50317,SBS7b,0,0,0
musical,SP50317,SBS7c,0,0,0
musical,SP50317,SBS7d,0,0,0
musical,SP50317,SBS8,0.15948227807259918,0.1594822780726,8.049116928532385e-16
musical,SP50317,SBS84,0,0,0
musical,SP50317,SBS85,0,0,0
musical,SP50317,SBS9,0,0,0
musical,SP50321,SBS1,0.014741537725759831,0.01474153772575981,2.0816681711721685e-17
musical,SP50321,SBS10a,0,0,0
musical,SP50321,SBS10b,0,0,0
musical,SP50321,SBS11,0,0,0
musical,SP50321,SBS12,0,0,0
musical,SP50321,SBS13,0.022063699719965142,0.02206369971996516,1.734723475976807e-17
musical,SP50321,SBS14,0,0,0
musical,SP50321,SBS15,0,0,0
musical,SP50321,SBS16,0,0,0
musical,SP50321,SBS17a,0,0,0
musical,SP50321,SBS17b,0,0,0
musical,SP50321,SBS18,0.11146128380606507,0.11146128380606478,2.914335439641036e-16
musical,SP50321,SBS19,0.02115640543893545,0.02115640543893545,0
musical,SP50321,SBS2,0.017355871447099047,0.017355871447099065,1.734723475976807e-17
musical,SP50321,SBS20,0,0,0
musical,SP50321,SBS21,0,0,0
musical,SP50321,SBS22,0,0,0
musical,SP50321,SBS23,0,0,0
musical,SP50321,SBS24,0,0,0
musical,SP50321,SBS25,0,0,0
musical,SP50321,SBS26,0,0,0
musical,SP50321,SBS27,0,0,0
musical,SP50321,SBS28,0,0,0
musical,SP50321,SBS29,0,0,0
musical,SP50321,SBS3,0,0,0
musical,SP50321,SBS30,0,0,0
musical,SP50321,SBS31,0,0,0
musical,SP50321,SBS32,0,0,0
musical,SP50321,SBS33,0,0,0
musical,SP50321,SBS34,0,0,0
musical,SP50321,SBS35,0,0,0
musical,SP50321,SBS36,0,0,0
musical,SP50321,SBS37,0,0,0
musical,SP50321,SBS38,0,0,0
musical,SP50321,SBS39,0,0,0
